InitialMass,MeltTemp,EndState,FinalMass,FinalAlt,FinalVel,FinalLat,FinalLon
50,1270,impact,16.931,0,0.009,34.609,-118.201
50,1280,impact,18.457,0,0.01,34.522,-118.172
50,1290,impact,20.064,0,0.01,34.438,-118.144
50,1300,impact,21.768,0,0.01,34.357,-118.117
50,1310,impact,23.568,0,0.011,34.279,-118.091
50,1320,impact,25.465,0,0.011,34.204,-118.066
50,1330,impact,27.459,0,0.012,34.131,-118.042
50,1340,impact,29.549,0,0.012,34.062,-118.019
50,1350,impact,31.721,0,0.013,33.995,-117.998
50,1360,impact,33.986,0,0.013,33.932,-117.977
50,1370,impact,36.335,0,0.014,33.871,-117.957
50,1380,impact,38.747,0,0.014,33.815,-117.939
50,1390,impact,41.209,0,0.014,33.761,-117.922
55,800,demise,0,93.95,6.049,37.415,-118.952
55,810,demise,0,93.722,6.126,37.315,-118.921
55,820,demise,0,93.464,5.789,37.205,-118.885
55,830,demise,0,93.173,6.393,37.082,-118.847
55,840,demise,0,92.874,6.21,36.958,-118.808
55,850,demise,0,92.573,5.924,36.835,-118.769
55,860,demise,0,92.345,5.922,36.741,-118.74
55,870,demise,0,92.074,5.556,36.632,-118.706
55,880,demise,0,91.79,6.138,36.52,-118.671
55,890,demise,0,91.478,5.87,36.398,-118.634
55,900,demise,0,91.213,5.737,36.295,-118.602
55,910,demise,0.012,90.928,3.952,36.187,-118.569
55,920,demise,0.012,90.626,3.725,36.073,-118.534
55,930,demise,0.009,90.328,3.945,35.963,-118.501
55,940,demise,0.048,90.012,4.266,35.848,-118.466
55,950,demise,0.089,89.707,4.346,35.739,-118.433
55,960,demise,0.127,89.364,4.022,35.619,-118.397
55,970,demise,0.181,89.064,4.465,35.514,-118.365
55,980,demise,0.254,88.687,4.149,35.388,-118.328
55,990,demise,0.356,88.339,4.083,35.272,-118.293
55,1000,demise,0.445,88.052,4.384,35.176,-118.265
55,1010,demise,0.568,87.668,4.232,35.053,-118.228
55,1020,demise,0.726,87.411,4.568,34.968,-118.203
55,1030,demise,0.855,87.048,4.502,34.855,-118.17
55,1040,demise,1.02,86.68,4.453,34.742,-118.137
55,1050,demise,1.22,86.306,4.416,34.63,-118.104
55,1060,demise,1.455,85.926,4.387,34.519,-118.072
55,1070,demise,1.701,85.7,4.644,34.447,-118.051
55,1080,demise,1.978,85.311,4.596,34.336,-118.019
55,1090,demise,2.304,84.915,4.557,34.226,-117.987
55,1100,demise,2.678,84.513,4.524,34.116,-117.956
55,1110,demise,3.071,84.28,4.701,34.047,-117.936
55,1120,demise,3.514,83.867,4.657,33.938,-117.905
55,1130,impact,4.016,0,0.004,32.752,-117.773
55,1140,impact,4.559,0,0.005,32.622,-117.728
55,1150,impact,5.151,0,0.005,32.495,-117.684
55,1160,impact,5.815,0,0.005,32.37,-117.642
55,1170,impact,6.521,0,0.006,32.25,-117.601
55,1180,impact,7.298,0,0.006,32.132,-117.562
55,1190,impact,8.142,0,0.006,32.018,-117.524
55,1200,impact,9.05,0,0.007,31.906,-117.488
55,1210,impact,10.036,0,0.007,31.798,-117.453
55,1220,impact,11.091,0,0.007,31.693,-117.419
55,1230,impact,12.226,0,0.008,31.591,-117.386
55,1240,impact,13.449,0,0.008,31.491,-117.355
55,1250,impact,14.742,0,0.009,31.395,-117.325
55,1260,impact,16.131,0,0.009,31.302,-117.296
55,1270,impact,17.615,0,0.009,31.212,-117.267
55,1280,impact,19.176,0,0.01,31.124,-117.241
55,1290,impact,20.836,0,0.01,31.04,-117.215
55,1300,impact,22.594,0,0.011,30.958,-117.19
55,1310,impact,24.45,0,0.011,30.879,-117.166
55,1320,impact,26.405,0,0.012,30.803,-117.143
55,1330,impact,28.459,0,0.012,30.73,-117.121
55,1340,impact,30.612,0,0.012,30.659,-117.1
55,1350,impact,32.864,0,0.013,30.592,-117.08
55,1360,impact,35.216,0,0.013,30.527,-117.061
55,1370,impact,37.644,0,0.014,30.466,-117.042
55,1380,impact,40.165,0,0.014,30.407,-117.025
55,1390,impact,42.748,0,0.015,30.352,-117.009
60,800,demise,0,93.826,6.532,18.892,-114.343
60,810,demise,0,93.55,6.472,18.763,-114.317
60,820,demise,0,93.27,6.395,18.636,-114.291
60,830,demise,0,92.988,6.296,18.508,-114.266
60,840,demise,0,92.703,6.168,18.382,-114.24
60,850,demise,0,92.415,5.996,18.255,-114.215
60,860,demise,0,92.153,5.907,18.141,-114.192
60,870,demise,0,91.901,5.897,18.032,-114.17
60,880,demise,0.001,91.634,3.924,17.918,-114.147
60,890,demise,0,91.342,5.485,17.797,-114.123
60,900,demise,0,91.06,5.317,17.68,-114.099
60,910,demise,0,90.76,5.871,17.559,-114.075
60,920,demise,0,90.451,5.655,17.436,-114.051
60,930,demise,0.031,90.149,4.208,17.317,-114.027
60,940,demise,0.063,89.835,3.943,17.196,-114.003
60,950,demise,0.095,89.535,4.321,17.081,-113.98
60,960,demise,0.135,89.193,4.043,16.955,-113.955
60,970,demise,0.193,88.852,4.01,16.831,-113.931
60,980,demise,0.261,88.551,4.365,16.72,-113.909
60,990,demise,0.354,88.18,4.178,16.591,-113.884
60,1000,demise,0.482,87.812,4.106,16.465,-113.859
60,1010,demise,0.597,87.544,4.444,16.37,-113.84
60,1020,demise,0.729,87.167,4.326,16.245,-113.816
60,1030,demise,0.885,86.813,4.325,16.129,-113.793
60,1040,demise,1.068,86.453,4.326,16.013,-113.771
60,1050,demise,1.279,86.088,4.326,15.898,-113.748
60,1060,demise,1.509,85.869,4.632,15.822,-113.734
60,1070,demise,1.761,85.496,4.601,15.708,-113.711
60,1080,demise,2.053,85.117,4.576,15.594,-113.689
60,1090,demise,2.389,84.731,4.554,15.481,-113.668
60,1100,demise,2.769,84.339,4.535,15.369,-113.646
60,1110,demise,3.197,84.112,4.725,15.297,-113.632
60,1120,demise,3.647,83.71,4.691,15.185,-113.61
60,1130,impact,4.154,0,0.005,13.954,-113.542
60,1140,impact,4.721,0,0.005,13.819,-113.509
60,1150,impact,5.348,0,0.005,13.687,-113.476
60,1160,impact,6.013,0,0.005,13.56,-113.446
60,1170,impact,6.751,0,0.006,13.435,-113.416
60,1180,impact,7.562,0,0.006,13.313,-113.387
60,1190,impact,8.42,0,0.006,13.196,-113.359
60,1200,impact,9.367,0,0.007,13.08,-113.332
60,1210,impact,10.376,0,0.007,12.969,-113.306
60,1220,impact,11.471,0,0.008,12.86,-113.281
60,1230,impact,12.64,0,0.008,12.755,-113.257
60,1240,impact,13.9,0,0.008,12.652,-113.233
60,1250,impact,15.235,0,0.009,12.553,-113.211
60,1260,impact,16.673,0,0.009,12.457,-113.189
60,1270,impact,18.192,0,0.01,12.364,-113.169
60,1280,impact,19.807,0,0.01,12.273,-113.148
60,1290,impact,21.523,0,0.01,12.186,-113.129
60,1300,impact,23.342,0,0.011,12.102,-113.11
60,1310,impact,25.259,0,0.011,12.02,-113.093
60,1320,impact,27.275,0,0.012,11.941,-113.075
60,1330,impact,29.396,0,0.012,11.866,-113.059
60,1340,impact,31.623,0,0.013,11.793,-113.043
60,1350,impact,33.953,0,0.013,11.723,-113.028
60,1360,impact,36.378,0,0.013,11.656,-113.013
60,1370,impact,38.904,0,0.014,11.592,-113
60,1380,impact,41.531,0,0.014,11.531,-112.986
60,1390,impact,44.232,0,0.015,11.473,-112.974
65,800,demise,0,93.653,6.481,21.33,-114.888
65,810,demise,0,93.382,6.489,21.201,-114.861
65,820,demise,0,93.106,5.872,21.072,-114.834
65,830,demise,0,92.809,5.587,20.936,-114.805
65,840,demise,0,92.523,5.695,20.805,-114.778
65,850,demise,0,92.239,5.737,20.678,-114.751
65,860,demise,0,91.952,5.681,20.551,-114.724
65,870,demise,0,91.661,5.563,20.425,-114.698
65,880,demise,0,91.368,5.381,20.299,-114.672
65,890,demise,0,91.075,5.295,20.175,-114.646
65,900,demise,0,90.78,5.279,20.052,-114.62
65,910,demise,0.006,90.474,3.694,19.927,-114.594
65,920,demise,0.012,90.163,3.963,19.801,-114.569
65,930,demise,0.028,89.836,3.682,19.673,-114.542
65,940,demise,0.053,89.519,4.213,19.549,-114.517
65,950,demise,0.091,89.192,4.275,19.424,-114.491
65,960,demise,0.155,88.876,4.377,19.305,-114.467
65,970,demise,0.216,88.534,4.256,19.18,-114.441
65,980,demise,0.295,88.172,4.103,19.05,-114.415
65,990,demise,0.404,87.806,4.047,18.921,-114.388
65,1000,demise,0.513,87.522,4.405,18.819,-114.368
65,1010,demise,0.648,87.137,4.276,18.689,-114.341
65,1020,demise,0.791,86.767,4.23,18.567,-114.317
65,1030,demise,0.958,86.412,4.251,18.45,-114.293
65,1040,demise,1.15,86.051,4.266,18.333,-114.269
65,1050,demise,1.371,85.685,4.279,18.218,-114.246
65,1060,demise,1.619,85.465,4.591,18.141,-114.231
65,1070,demise,1.901,85.116,4.614,18.033,-114.209
65,1080,demise,2.195,84.711,4.553,17.913,-114.185
65,1090,demise,2.545,84.325,4.536,17.799,-114.162
65,1100,demise,2.939,83.932,4.52,17.686,-114.14
65,1110,demise,3.382,83.532,4.504,17.574,-114.117
65,1120,demise,3.875,83.303,4.679,17.503,-114.103
65,1130,impact,4.398,0,0.005,16.279,-114.028
65,1140,impact,4.982,0,0.005,16.145,-113.994
65,1150,impact,5.63,0,0.005,16.014,-113.961
65,1160,impact,6.34,0,0.006,15.886,-113.93
65,1170,impact,7.096,0,0.006,15.763,-113.899
65,1180,impact,7.93,0,0.006,15.642,-113.87
65,1190,impact,8.836,0,0.007,15.525,-113.842
65,1200,impact,9.802,0,0.007,15.411,-113.814
65,1210,impact,10.863,0,0.007,15.299,-113.788
65,1220,impact,11.979,0,0.008,15.192,-113.763
65,1230,impact,13.199,0,0.008,15.087,-113.738
65,1240,impact,14.483,0,0.009,14.986,-113.715
65,1250,impact,15.873,0,0.009,14.887,-113.692
65,1260,impact,17.342,0,0.009,14.792,-113.67
65,1270,impact,18.906,0,0.01,14.699,-113.649
65,1280,impact,20.575,0,0.01,14.609,-113.628
65,1290,impact,22.338,0,0.011,14.523,-113.609
65,1300,impact,24.196,0,0.011,14.439,-113.59
65,1310,impact,26.161,0,0.011,14.358,-113.572
65,1320,impact,28.232,0,0.012,14.28,-113.554
65,1330,impact,30.41,0,0.012,14.204,-113.537
65,1340,impact,32.693,0,0.013,14.131,-113.521
65,1350,impact,35.083,0,0.013,14.062,-113.506
65,1360,impact,37.58,0,0.014,13.995,-113.491
65,1370,impact,40.185,0,0.014,13.93,-113.477
65,1380,impact,42.878,0,0.015,13.869,-113.463
65,1390,impact,45.669,0,0.015,13.81,-113.451
70,800,demise,0,93.614,6.148,9.008,-112.539
70,810,demise,0,93.261,6.003,8.837,-112.508
70,820,demise,0,92.993,6.231,8.705,-112.484
70,830,demise,0,92.724,6.334,8.574,-112.461
70,840,demise,0,92.441,5.697,8.44,-112.436
70,850,demise,0,92.145,5.983,8.302,-112.412
70,860,demise,0,91.831,5.887,8.159,-112.386
70,870,demise,0,91.518,5.828,8.019,-112.361
70,880,demise,0,91.208,5.79,7.882,-112.336
70,890,demise,0,90.903,5.768,7.749,-112.312
70,900,demise,0,90.608,5.779,7.622,-112.289
70,910,demise,0,90.31,5.77,7.496,-112.267
70,920,demise,0.013,89.987,4.04,7.363,-112.243
70,930,demise,0.036,89.655,3.957,7.228,-112.219
70,940,demise,0.069,89.325,4.015,7.097,-112.195
70,950,demise,0.117,88.978,3.941,6.962,-112.171
70,960,demise,0.167,88.635,3.976,6.831,-112.148
70,970,demise,0.241,88.279,3.967,6.697,-112.124
70,980,demise,0.329,87.979,4.397,6.584,-112.104
70,990,demise,0.426,87.614,4.31,6.453,-112.08
70,1000,demise,0.544,87.237,4.215,6.32,-112.057
70,1010,demise,0.689,86.865,4.194,6.192,-112.034
70,1020,demise,0.853,86.487,4.168,6.064,-112.011
70,1030,demise,1.026,86.133,4.216,5.945,-111.99
70,1040,demise,1.225,85.774,4.253,5.827,-111.969
70,1050,demise,1.455,85.409,4.284,5.71,-111.948
70,1060,demise,1.718,85.039,4.31,5.593,-111.927
70,1070,demise,2.016,84.663,4.329,5.477,-111.907
70,1080,demise,2.349,84.441,4.593,5.401,-111.893
70,1090,demise,2.712,84.057,4.582,5.286,-111.873
70,1100,demise,3.119,83.666,4.569,5.172,-111.853
70,1110,demise,3.574,83.27,4.555,5.058,-111.833
70,1120,impact,4.08,0,0.004,3.872,-111.785
70,1130,impact,4.641,0,0.005,3.733,-111.753
70,1140,impact,5.263,0,0.005,3.598,-111.722
70,1150,impact,5.932,0,0.005,3.467,-111.692
70,1160,impact,6.658,0,0.006,3.339,-111.664
70,1170,impact,7.458,0,0.006,3.215,-111.636
70,1180,impact,8.333,0,0.006,3.093,-111.609
70,1190,impact,9.259,0,0.007,2.976,-111.583
70,1200,impact,10.272,0,0.007,2.861,-111.558
70,1210,impact,11.362,0,0.008,2.75,-111.534
70,1220,impact,12.527,0,0.008,2.642,-111.511
70,1230,impact,13.785,0,0.008,2.537,-111.489
70,1240,impact,15.12,0,0.009,2.436,-111.467
70,1250,impact,16.552,0,0.009,2.337,-111.446
70,1260,impact,18.076,0,0.009,2.241,-111.426
70,1270,impact,19.689,0,0.01,2.149,-111.406
70,1280,impact,21.41,0,0.01,2.059,-111.388
70,1290,impact,23.232,0,0.011,1.972,-111.37
70,1300,impact,25.147,0,0.011,1.888,-111.352
70,1310,impact,27.171,0,0.012,1.807,-111.335
70,1320,impact,29.305,0,0.012,1.729,-111.319
70,1330,impact,31.547,0,0.013,1.653,-111.304
70,1340,impact,33.899,0,0.013,1.58,-111.289
70,1350,impact,36.36,0,0.013,1.51,-111.274
70,1360,impact,38.931,0,0.014,1.443,-111.261
70,1370,impact,41.611,0,0.014,1.379,-111.247
70,1380,impact,44.399,0,0.015,1.317,-111.235
70,1390,impact,47.275,0,0.015,1.258,-111.223
75,800,demise,0,93.275,6.012,-11.416,-108.961
75,810,demise,0,92.997,6.291,-11.555,-108.935
75,820,demise,0,92.732,5.894,-11.687,-108.91
75,830,demise,0,92.409,5.977,-11.842,-108.882
75,840,demise,0,92.066,5.911,-12.002,-108.852
75,850,demise,0,91.789,6.09,-12.132,-108.827
75,860,demise,0,91.51,6.177,-12.262,-108.803
75,870,demise,0,91.201,5.59,-12.401,-108.777
75,880,demise,0.002,90.896,3.889,-12.537,-108.752
75,890,demise,0,90.581,5.711,-12.674,-108.726
75,900,demise,0,90.261,5.66,-12.811,-108.7
75,910,demise,0,89.941,5.616,-12.945,-108.675
75,920,demise,0.009,89.611,3.91,-13.081,-108.649
75,930,demise,0.045,89.278,4.315,-13.216,-108.624
75,940,demise,0.08,88.935,3.981,-13.352,-108.598
75,950,demise,0.129,88.587,3.926,-13.487,-108.573
75,960,demise,0.19,88.235,3.941,-13.621,-108.547
75,970,demise,0.27,87.874,3.933,-13.755,-108.522
75,980,demise,0.369,87.574,4.375,-13.868,-108.5
75,990,demise,0.473,87.208,4.301,-13.999,-108.475
75,1000,demise,0.599,86.825,4.2,-14.133,-108.45
75,1010,demise,0.755,86.438,4.135,-14.265,-108.425
75,1020,demise,0.914,86.087,4.195,-14.384,-108.402
75,1030,demise,1.097,85.732,4.24,-14.503,-108.379
75,1040,demise,1.31,85.371,4.277,-14.621,-108.356
75,1050,demise,1.552,85.005,4.306,-14.738,-108.334
75,1060,demise,1.828,84.634,4.329,-14.855,-108.311
75,1070,demise,2.139,84.257,4.344,-14.971,-108.289
75,1080,demise,2.489,83.874,4.354,-15.086,-108.267
75,1090,demise,2.881,83.485,4.36,-15.2,-108.245
75,1100,demise,3.319,83.09,4.361,-15.314,-108.223
75,1110,demise,3.794,82.861,4.558,-15.388,-108.208
75,1120,impact,4.315,0,0.005,-16.584,-108.139
75,1130,impact,4.893,0,0.005,-16.719,-108.105
75,1140,impact,5.533,0,0.005,-16.851,-108.072
75,1150,impact,6.237,0,0.006,-16.98,-108.04
75,1160,impact,6.997,0,0.006,-17.105,-108.008
75,1170,impact,7.816,0,0.006,-17.226,-107.979
75,1180,impact,8.714,0,0.007,-17.345,-107.949
75,1190,impact,9.686,0,0.007,-17.461,-107.921
75,1200,impact,10.722,0,0.007,-17.572,-107.894
75,1210,impact,11.854,0,0.008,-17.682,-107.867
75,1220,impact,13.048,0,0.008,-17.787,-107.842
75,1230,impact,14.345,0,0.008,-17.89,-107.817
75,1240,impact,15.715,0,0.009,-17.99,-107.793
75,1250,impact,17.195,0,0.009,-18.087,-107.77
75,1260,impact,18.748,0,0.01,-18.181,-107.747
75,1270,impact,20.409,0,0.01,-18.272,-107.726
75,1280,impact,22.179,0,0.011,-18.36,-107.705
75,1290,impact,24.033,0,0.011,-18.445,-107.684
75,1300,impact,25.998,0,0.011,-18.528,-107.665
75,1310,impact,28.074,0,0.012,-18.608,-107.646
75,1320,impact,30.26,0,0.012,-18.685,-107.628
75,1330,impact,32.555,0,0.013,-18.76,-107.61
75,1340,impact,34.961,0,0.013,-18.831,-107.593
75,1350,impact,37.478,0,0.014,-18.901,-107.577
75,1360,impact,40.106,0,0.014,-18.967,-107.561
75,1370,impact,42.846,0,0.015,-19.031,-107.546
75,1380,impact,45.698,0,0.015,-19.093,-107.532
75,1390,impact,48.658,0,0.016,-19.151,-107.518
80,800,demise,0,92.475,6.356,-38.83,-102.464
80,810,demise,0,92.202,6.415,-38.958,-102.421
80,820,demise,0,91.899,5.949,-39.096,-102.374
80,830,demise,0,91.591,5.912,-39.234,-102.327
80,840,demise,0,91.277,5.84,-39.372,-102.28
80,850,demise,0,90.968,5.788,-39.506,-102.234
80,860,demise,0,90.651,5.687,-39.641,-102.188
80,870,demise,0,90.356,5.685,-39.765,-102.144
80,880,demise,0,90.057,5.654,-39.889,-102.101
80,890,demise,0,89.755,5.603,-40.012,-102.058
80,900,demise,0,89.45,5.535,-40.135,-102.015
80,910,demise,0,89.142,5.455,-40.257,-101.972
80,920,demise,0.031,88.823,4.035,-40.38,-101.928
80,930,demise,0.066,88.483,3.604,-40.509,-101.883
80,940,demise,0.109,88.15,3.712,-40.633,-101.838
80,950,demise,0.167,87.842,4.211,-40.748,-101.797
80,960,demise,0.228,87.489,4.052,-40.874,-101.752
80,970,demise,0.308,87.125,3.919,-41.001,-101.706
80,980,demise,0.416,86.759,3.87,-41.126,-101.66
80,990,demise,0.54,86.471,4.255,-41.227,-101.623
80,1000,demise,0.679,86.082,4.105,-41.355,-101.576
80,1010,demise,0.827,85.71,4.048,-41.475,-101.532
80,1020,demise,1,85.354,4.073,-41.589,-101.489
80,1030,demise,1.2,84.992,4.093,-41.703,-101.447
80,1040,demise,1.429,84.625,4.108,-41.816,-101.405
80,1050,demise,1.69,84.252,4.12,-41.928,-101.363
80,1060,demise,1.976,84.027,4.417,-42.003,-101.334
80,1070,demise,2.288,83.646,4.395,-42.114,-101.292
80,1080,demise,2.643,83.259,4.373,-42.224,-101.25
80,1090,demise,3.043,82.866,4.353,-42.334,-101.208
80,1100,demise,3.493,82.466,4.332,-42.442,-101.167
80,1110,impact,3.997,0,0.004,-43.541,-100.975
80,1120,impact,4.537,0,0.005,-43.668,-100.913
80,1130,impact,5.127,0,0.005,-43.792,-100.852
80,1140,impact,5.783,0,0.005,-43.914,-100.793
80,1150,impact,6.51,0,0.006,-44.034,-100.734
80,1160,impact,7.273,0,0.006,-44.149,-100.678
80,1170,impact,8.117,0,0.006,-44.263,-100.623
80,1180,impact,9.037,0,0.007,-44.373,-100.57
80,1190,impact,10.013,0,0.007,-44.48,-100.518
80,1200,impact,11.086,0,0.007,-44.585,-100.467
80,1210,impact,12.214,0,0.008,-44.686,-100.418
80,1220,impact,13.448,0,0.008,-44.786,-100.37
80,1230,impact,14.744,0,0.009,-44.882,-100.324
80,1240,impact,16.148,0,0.009,-44.975,-100.278
80,1250,impact,17.63,0,0.009,-45.066,-100.234
80,1260,impact,19.21,0,0.01,-45.155,-100.192
80,1270,impact,20.897,0,0.01,-45.24,-100.15
80,1280,impact,22.674,0,0.011,-45.323,-100.11
80,1290,impact,24.552,0,0.011,-45.404,-100.071
80,1300,impact,26.539,0,0.012,-45.482,-100.033
80,1310,impact,28.636,0,0.012,-45.558,-99.996
80,1320,impact,30.844,0,0.012,-45.631,-99.961
80,1330,impact,33.161,0,0.013,-45.702,-99.926
80,1340,impact,35.59,0,0.013,-45.77,-99.893
80,1350,impact,38.13,0,0.014,-45.836,-99.86
80,1360,impact,40.784,0,0.014,-45.9,-99.829
80,1370,impact,43.553,0,0.015,-45.961,-99.799
80,1380,impact,46.437,0,0.015,-46.02,-99.77
80,1390,impact,49.438,0,0.016,-46.077,-99.743
85,800,demise,0,91.249,5.911,-69.641,-75.842
85,810,demise,0,91.009,5.955,-69.723,-75.638
85,820,demise,0,90.754,5.964,-69.808,-75.423
85,830,demise,0,90.479,5.795,-69.898,-75.194
85,840,demise,0,90.205,5.5,-69.986,-74.966
85,850,demise,0,89.906,6.055,-70.08,-74.721
85,860,demise,0,89.602,5.837,-70.173,-74.474
85,870,demise,0,89.335,5.73,-70.255,-74.254
85,880,demise,0.005,89.057,3.408,-70.339,-74.027
85,890,demise,0.014,88.764,3.497,-70.425,-73.79
85,900,demise,0.012,88.462,3.358,-70.512,-73.548
85,910,demise,0.012,88.168,3.935,-70.596,-73.313
85,920,demise,0.054,87.854,3.758,-70.682,-73.065
85,930,demise,0.095,87.545,3.782,-70.766,-72.822
85,940,demise,0.139,87.244,4.112,-70.847,-72.586
85,950,demise,0.177,86.913,3.942,-70.933,-72.331
85,960,demise,0.258,86.568,3.738,-71.02,-72.069
85,970,demise,0.345,86.271,4.025,-71.095,-71.84
85,980,demise,0.441,85.929,3.954,-71.179,-71.584
85,990,demise,0.58,85.629,4.174,-71.252,-71.356
85,1000,demise,0.713,85.252,3.99,-71.338,-71.082
85,1010,demise,0.897,84.873,3.881,-71.423,-70.81
85,1020,demise,1.08,84.608,4.154,-71.486,-70.607
85,1030,demise,1.276,84.245,4.102,-71.564,-70.348
85,1040,demise,1.51,83.876,4.063,-71.643,-70.088
85,1050,demise,1.785,83.502,4.033,-71.72,-69.828
85,1060,demise,2.074,83.274,4.3,-71.771,-69.652
85,1070,demise,2.393,82.89,4.248,-71.847,-69.39
85,1080,demise,2.763,82.5,4.204,-71.923,-69.126
85,1090,demise,3.188,82.104,4.165,-71.997,-68.863
85,1100,demise,3.63,81.87,4.351,-72.046,-68.688
85,1110,impact,4.126,0,0.005,-72.808,-66.612
85,1120,impact,4.69,0,0.005,-72.885,-66.244
85,1130,impact,5.287,0,0.005,-72.959,-65.887
85,1140,impact,5.945,0,0.005,-73.032,-65.536
85,1150,impact,6.68,0,0.006,-73.103,-65.186
85,1160,impact,7.449,0,0.006,-73.171,-64.849
85,1170,impact,8.308,0,0.006,-73.239,-64.514
85,1180,impact,9.218,0,0.007,-73.303,-64.188
85,1190,impact,10.215,0,0.007,-73.367,-63.865
85,1200,impact,11.275,0,0.008,-73.428,-63.552
85,1210,impact,12.43,0,0.008,-73.488,-63.242
85,1220,impact,13.646,0,0.008,-73.545,-62.941
85,1230,impact,14.966,0,0.009,-73.601,-62.644
85,1240,impact,16.362,0,0.009,-73.655,-62.355
85,1250,impact,17.85,0,0.009,-73.707,-62.072
85,1260,impact,19.442,0,0.01,-73.758,-61.795
85,1270,impact,21.126,0,0.01,-73.807,-61.525
85,1280,impact,22.902,0,0.011,-73.854,-61.261
85,1290,impact,24.786,0,0.011,-73.899,-61.004
85,1300,impact,26.779,0,0.012,-73.943,-60.753
85,1310,impact,28.88,0,0.012,-73.986,-60.507
85,1320,impact,31.09,0,0.013,-74.027,-60.269
85,1330,impact,33.411,0,0.013,-74.066,-60.037
85,1340,impact,35.844,0,0.013,-74.104,-59.812
85,1350,impact,38.39,0,0.014,-74.141,-59.593
85,1360,impact,41.052,0,0.014,-74.176,-59.38
85,1370,impact,43.83,0,0.015,-74.21,-59.174
85,1380,impact,46.726,0,0.015,-74.242,-58.975
85,1390,impact,49.744,0,0.016,-74.273,-58.782
90,800,demise,0,90.688,6.034,-73.494,9.447
90,810,demise,0,90.423,5.656,-73.425,9.778
90,820,demise,0,90.141,6.201,-73.352,10.122
90,830,demise,0,89.844,5.962,-73.275,10.473
90,840,demise,0,89.592,5.836,-73.21,10.771
90,850,demise,0,89.342,5.141,-73.145,11.061
90,860,demise,0,89.067,5.434,-73.075,11.371
90,870,demise,0,88.77,5.815,-73,11.696
90,880,demise,0,88.505,5.668,-72.933,11.983
90,890,demise,0.018,88.216,3.466,-72.861,12.288
90,900,demise,0.02,87.93,3.686,-72.789,12.583
90,910,demise,0.019,87.637,3.914,-72.717,12.879
90,920,demise,0.069,87.336,3.838,-72.644,13.175
90,930,demise,0.107,87.024,3.608,-72.569,13.473
90,940,demise,0.146,86.736,4.025,-72.499,13.746
90,950,demise,0.2,86.404,3.736,-72.421,14.047
90,960,demise,0.293,86.121,4.093,-72.354,14.304
90,970,demise,0.384,85.792,3.964,-72.278,14.589
90,980,demise,0.486,85.423,3.719,-72.195,14.895
90,990,demise,0.608,85.125,3.935,-72.127,15.145
90,1000,demise,0.772,84.764,3.815,-72.048,15.431
90,1010,demise,0.947,84.478,4.033,-71.983,15.662
90,1020,demise,1.134,84.108,3.927,-71.904,15.94
90,1030,demise,1.36,83.747,3.89,-71.827,16.206
90,1040,demise,1.593,83.524,4.205,-71.775,16.385
90,1050,demise,1.849,83.154,4.142,-71.698,16.645
90,1060,demise,2.155,82.778,4.091,-71.621,16.902
90,1070,demise,2.51,82.396,4.051,-71.544,17.155
90,1080,demise,2.875,82.167,4.267,-71.493,17.323
90,1090,demise,3.29,81.775,4.213,-71.416,17.571
90,1100,demise,3.767,81.377,4.166,-71.339,17.816
90,1110,impact,4.276,0,0.005,-70.67,19.496
90,1120,impact,4.834,0,0.005,-70.573,19.783
90,1130,impact,5.466,0,0.005,-70.477,20.065
90,1140,impact,6.13,0,0.006,-70.384,20.332
90,1150,impact,6.868,0,0.006,-70.292,20.592
90,1160,impact,7.671,0,0.006,-70.203,20.844
90,1170,impact,8.532,0,0.007,-70.115,21.085
90,1180,impact,9.477,0,0.007,-70.029,21.32
90,1190,impact,10.478,0,0.007,-69.946,21.545
90,1200,impact,11.571,0,0.008,-69.864,21.764
90,1210,impact,12.733,0,0.008,-69.784,21.974
90,1220,impact,13.981,0,0.008,-69.706,22.178
90,1230,impact,15.324,0,0.009,-69.629,22.374
90,1240,impact,16.738,0,0.009,-69.555,22.563
90,1250,impact,18.258,0,0.01,-69.482,22.746
90,1260,impact,19.878,0,0.01,-69.411,22.923
90,1270,impact,21.579,0,0.01,-69.342,23.093
90,1280,impact,23.389,0,0.011,-69.275,23.257
90,1290,impact,25.308,0,0.011,-69.21,23.416
90,1300,impact,27.335,0,0.012,-69.146,23.569
90,1310,impact,29.472,0,0.012,-69.084,23.716
90,1320,impact,31.711,0,0.013,-69.024,23.858
90,1330,impact,34.066,0,0.013,-68.966,23.995
90,1340,impact,36.538,0,0.014,-68.909,24.126
90,1350,impact,39.129,0,0.014,-68.854,24.253
90,1360,impact,41.84,0,0.015,-68.801,24.375
90,1370,impact,44.661,0,0.015,-68.749,24.492
90,1380,impact,47.601,0,0.015,-68.699,24.604
90,1390,impact,50.664,0,0.016,-68.651,24.712
95,800,demise,0,90.42,6.309,-61.227,36.074
95,810,demise,0,90.133,6.154,-61.113,36.195
95,820,demise,0,89.845,5.939,-60.999,36.315
95,830,demise,0,89.594,5.835,-60.9,36.418
95,840,demise,0,89.35,5.833,-60.804,36.517
95,850,demise,0,89.071,5.455,-60.698,36.627
95,860,demise,0,88.798,5.959,-60.594,36.733
95,870,demise,0,88.497,5.697,-60.482,36.846
95,880,demise,0.002,88.238,3.303,-60.386,36.942
95,890,demise,0.023,87.949,3.535,-60.281,37.047
